rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,lat,lon,alt,utm_easting,utm_northing,zone,letter,raw_data
1613520637970685319,,188,,639,0,'',1.03857166667,-1.87186333333,31.0,625521.041174,114815.900982,30,"""N""","""$GPGGA,001039.000,4220.3143,N,07105.3118,W,1,09,1.2,31.0,M,-33.8,M,,0000*51\r\n"""
1613520638970549990,,189,,640,0,'',1.03857166667,-1.87186333333,31.1,625521.041174,114815.900982,30,"""N""","""$GPGGA,001040.000,4220.3143,N,07105.3118,W,1,09,1.2,31.1,M,-33.8,M,,0000*5E\r\n"""
1613520639971881443,,190,,641,0,'',1.03857166667,-1.87186333333,31.1,625521.041174,114815.900982,30,"""N""","""$GPGGA,001041.000,4220.3143,N,07105.3118,W,1,09,1.2,31.1,M,-33.8,M,,0000*5F\r\n"""
1613520640972556898,,191,,642,0,'',1.03857166667,-1.87186333333,31.1,625521.041174,114815.900982,30,"""N""","""$GPGGA,001042.000,4220.3143,N,07105.3118,W,1,09,1.2,31.1,M,-33.8,M,,0000*5C\r\n"""
1613520641972739310,,192,,643,0,'',1.03857166667,-1.87186333333,31.1,625521.041174,114815.900982,30,"""N""","""$GPGGA,001043.000,4220.3143,N,07105.3118,W,1,09,1.2,31.1,M,-33.8,M,,0000*5D\r\n"""
1613520642972079137,,193,,644,0,'',1.03857166667,-1.87186333333,31.1,625521.041174,114815.900982,30,"""N""","""$GPGGA,001044.000,4220.3143,N,07105.3118,W,1,09,1.2,31.1,M,-33.8,M,,0000*5A\r\n"""
1613520643970475900,,194,,645,0,'',1.03857166667,-1.871865,31.1,625520.85571,114815.900916,30,"""N""","""$GPGGA,001045.000,4220.3143,N,07105.3119,W,1,09,1.2,31.1,M,-33.8,M,,0000*5A\r\n"""
1613520644972049292,,195,,646,0,'',1.03857166667,-1.871865,31.2,625520.85571,114815.900916,30,"""N""","""$GPGGA,001046.000,4220.3143,N,07105.3119,W,1,09,1.2,31.2,M,-33.8,M,,0000*5A\r\n"""
1613520645971161970,,196,,647,0,'',1.03857166667,-1.871865,31.2,625520.85571,114815.900916,30,"""N""","""$GPGGA,001047.000,4220.3143,N,07105.3119,W,1,09,1.2,31.2,M,-33.8,M,,0000*5B\r\n"""
1613520646970572495,,197,,648,0,'',1.03857166667,-1.871865,31.2,625520.85571,114815.900916,30,"""N""","""$GPGGA,001048.000,4220.3143,N,07105.3119,W,1,09,1.2,31.2,M,-33.8,M,,0000*54\r\n"""
1613520647970487131,,198,,649,0,'',1.03857166667,-1.871865,31.2,625520.85571,114815.900916,30,"""N""","""$GPGGA,001049.000,4220.3143,N,07105.3119,W,1,09,1.2,31.2,M,-33.8,M,,0000*55\r\n"""
1613520648971227401,,199,,650,0,'',1.03857166667,-1.871865,31.2,625520.85571,114815.900916,30,"""N""","""$GPGGA,001050.000,4220.3143,N,07105.3119,W,1,09,1.2,31.2,M,-33.8,M,,0000*5D\r\n"""
